Transcript_ID	CYP6A9-24-1/final	CYP6A9-24-2/final	CYP6A9-48-1/final	CYP6A9-48-2/final	GFP-24-1/final	GFP-24-2/final	GFP-48-1/final	GFP-48-2/final
g2211.t2	2	0	0	0	0	0	0	0
g2211.t3	0	0	0	0	0	0	0	0
g2212.t1	0	0	0	0	0	4	0	0
g2213.t1	22	28	23	23	19	18	26	26
g2214.t1	0	3	0	0	0	10	0	0
g2215.t1	0	0	0	0	2	0	0	0
g2216.t1	3	0	0	0	0	0	4	4
g2216.t2	0	0	0	0	0	0	0	0
g2217.t1	0	0	0	0	0	0	0	0
g2217.t2	0	0	0	0	0	0	0	0
g2217.t3	22	14	11	11	11	21	12	12
g2217.t4	14	16	21	21	17	16	13	13
g2218.t1	17	24	35	35	12	22	10	10
g2219.t1	0	5	0	0	0	0	0	0
g2219.t2	0	0	0	0	0	0	0	0
g222.t1	0	0	0	0	0	0	0	0
g2220.t1	26	17	37	37	37	37	39	39
g2221.t1	7	5	5	5	0	8	0	0
g2222.t1	0	2	7	7	0	0	0	0
g2223.t1	0	0	0	0	0	0	0	0
g2224.t1	0	0	0	0	0	0	0	0
g2224.t2	0	0	2	2	6	2	4	4
g2225.t1	0	2	10	10	0	0	0	0
g2225.t2	6	1	0	0	9	9	13	13
g2225.t3	0	0	0	0	0	0	0	0
g2226.t1	12	16	12	12	0	5	0	0
g2227.t1	7	6	7	7	9	0	7	7
g2228.t1	2	0	0	0	2	0	0	0
g2229.t1	0	0	0	0	0	0	0	0
g2229.t2	0	0	2	2	4	0	0	0
g223.t1	0	0	2	2	0	0	0	0
g2230.t1	3	3	10	10	14	7	3	3
g2231.t1	0	0	0	0	2	0	4	4
g2232.t1	2	0	0	0	0	0	0	0
g2233.t1	0	0	0	0	0	0	3	3
g2234.t1	0	0	0	0	0	0	0	0
g2235.t1	2	4	7	7	8	9	4	4
g2236.t1	11	28	4	4	8	10	9	9
g2237.t1	0	0	0	0	0	0	0	0
g2238.t1	0	9	0	0	0	0	5	5
g2239.t1	18	20	10	10	18	24	22	22
g224.t1	5	25	4	4	12	17	18	18
g2240.t1	0	0	0	0	0	0	0	0
g2241.t1	2	0	0	0	0	0	0	0
g2242.t1	3	0	4	4	3	0	0	0
g2243.t1	10	7	12	12	13	8	6	6
g2244.t1	0	0	0	0	0	0	0	0
g2244.t2	0	0	0	0	0	0	0	0
g2245.t1	0	6	0	0	0	0	0	0
g2246.t1	7	4	5	5	9	0	8	8
g2247.t1	2	2	0	0	0	0	5	5
g2248.t1	4	0	0	0	0	0	0	0
g2249.t1	4	0	3	3	0	4	3	3
g225.t1	0	0	0	0	0	0	0	0
g2250.t1	52	46	32	32	51	40	35	35
g2251.t1	0	0	38	38	0	0	5	5
g2251.t2	48	44	0	0	52	56	60	60
g2252.t1	0	0	0	0	0	0	2	2
g2253.t1	403	391	381	381	705	462	508	508
g2254.t1	14	10	27	27	8	16	14	14
g2255.t1	201	132	152	152	162	315	172	172
g2255.t2	0	15	0	0	0	0	0	0
g2255.t3	65	54	67	67	35	58	64	64
g2255.t4	0	0	0	0	0	0	0	0
g2255.t5	0	0	0	0	0	0	0	0
g2256.t1	0	0	0	0	0	0	0	0
g2257.t1	0	4	0	0	6	0	3	3
g2258.t1	0	6	0	0	0	0	0	0
g2258.t2	0	14	0	0	0	0	6	6
g2259.t1	0	0	0	0	0	0	0	0
g226.t1	221	215	226	226	202	165	247	247
g2260.t1	0	0	0	0	0	0	0	0
g2260.t2	4	2	0	0	0	0	0	0
g2261.t1	0	0	0	0	0	0	0	0
g2261.t2	7	0	0	0	0	0	0	0
g2262.t1	2	6	4	4	10	14	4	4
g2263.t1	0	0	0	0	0	0	0	0
g2264.t1	7	0	0	0	0	5	0	0
g2264.t2	0	0	0	0	0	0	0	0
g2265.t1	0	0	0	0	0	0	0	0
g2265.t2	17	2	0	0	4	8	0	0
g2266.t1	17	13	6	6	25	10	9	9
g2267.t1	0	0	0	0	0	0	0	0
g2267.t2	0	2	0	0	0	0	0	0
g2268.t1	4	0	6	6	2	0	0	0
g2269.t1	9	0	0	0	3	4	3	3
g2269.t2	0	0	0	0	0	0	0	0
g227.t1	4	0	0	0	0	3	3	3
g2270.t1	13	4	3	3	7	0	0	0
g2270.t2	0	0	0	0	0	0	0	0
g2270.t3	0	0	0	0	6	0	5	5
g2271.t1	0	0	0	0	0	0	0	0
g2272.t1	0	0	0	0	0	0	0	0
g2272.t2	0	0	0	0	0	2	0	0
g2273.t1	0	0	0	0	0	0	0	0
g2274.t1	0	0	0	0	0	0	0	0
g2274.t2	0	0	0	0	0	0	0	0
g2274.t3	7	5	17	17	9	6	8	8
g2274.t4	4	0	0	0	0	0	0	0
g2275.t1	0	4	0	0	0	0	0	0
g2276.t1	0	0	12	12	0	3	0	0
g2277.t1	7	4	0	0	0	5	5	5
g2278.t1	2	0	0	0	0	0	2	2
g2279.t1	0	0	0	0	0	0	0	0
g228.t1	8	0	6	6	10	0	0	0
g2280.t1	32	8	16	16	11	7	15	15
g2281.t1	9	6	18	18	6	7	8	8
g2282.t1	2	0	0	0	4	4	0	0
g2283.t1	5	10	3	3	6	5	5	5
g2284.t1	2	0	0	0	0	0	0	0
g2285.t1	0	0	0	0	0	0	0	0
g2285.t2	0	0	0	0	0	0	0	0
g2286.t1	0	0	0	0	0	0	0	0
g2287.t1	0	0	0	0	0	0	0	0
g2288.t1	0	0	0	0	0	0	0	0
g2289.t1	0	0	0	0	0	0	0	0
g229.t1	0	0	0	0	0	0	0	0
g2290.t1	6	14	11	11	20	4	6	6
g2291.t1	2	4	6	6	4	4	5	5
g2291.t2	0	1	0	0	0	0	0	0
g2292.t1	0	0	0	0	0	0	0	0
g2293.t1	0	0	0	0	0	0	0	0
g2294.t1	0	0	6	6	5	6	8	8
g2295.t1	0	3	0	0	0	7	0	0
g2296.t1	0	0	0	0	0	0	0	0
g2297.t1	0	0	3	3	2	0	7	7
g2297.t2	0	0	0	0	0	0	0	0
g2298.t1	0	0	0	0	0	0	0	0
g2299.t1	7	8	0	0	0	0	0	0
g23.t1	0	0	0	0	0	0	0	0
g230.t1	0	4	0	0	2	6	0	0
g2300.t1	16	0	14	14	16	18	9	9
g2301.t1	0	3	0	0	2	0	0	0
g2302.t1	0	2	3	3	2	0	0	0
g2303.t1	0	0	0	0	0	0	0	0
g2303.t2	0	5	8	8	2	13	0	0
g2304.t1	23	27	16	16	32	37	10	10
g2305.t1	6	6	0	0	0	2	11	11
g2305.t2	2	3	0	0	0	0	0	0
g2306.t1	11	24	18	18	10	6	13	13
g2307.t1	0	0	0	0	0	0	0	0
g2308.t1	0	0	0	0	0	0	0	0
g2309.t1	0	0	0	0	0	0	0	0
g231.t1	0	0	0	0	0	0	0	0
g231.t2	0	0	0	0	0	5	0	0
g2310.t1	0	0	0	0	0	0	0	0
g2310.t2	3	4	0	0	4	0	0	0
g2311.t1	0	2	5	5	0	7	0	0
g2312.t1	24	26	13	13	22	15	19	19
g2313.t1	3	0	0	0	0	12	0	0
g2314.t1	2	10	4	4	4	0	0	0
g2315.t1	0	2	7	7	9	4	0	0
g2316.t1	12	8	10	10	0	0	10	10
g2316.t2	0	7	6	6	19	14	0	0
g2317.t1	8	5	7	7	11	6	12	12
g2318.t1	2	0	3	3	0	6	0	0
g2319.t1	9	6	4	4	11	6	26	26
g232.t1	475	501	439	439	504	529	465	465
g2320.t1	0	0	0	0	0	0	0	0
g2321.t1	0	0	0	0	0	0	0	0
g2321.t2	0	0	0	0	0	0	0	0
g2322.t1	0	0	0	0	0	0	0	0
g2323.t1	0	0	0	0	0	0	0	0
g2324.t1	87	126	87	87	150	132	130	130
g2325.t1	69	101	79	79	125	109	81	81
g2326.t1	48	30	36	36	41	45	46	46
g2327.t1	0	0	0	0	0	0	0	0
g2328.t1	3	3	0	0	0	0	12	12
g2328.t2	4	6	7	7	6	6	0	0
g2329.t1	0	0	0	0	0	0	0	0
g233.t1	34	0	14	14	45	8	77	77
g233.t2	16	0	0	0	0	9	0	0
g233.t3	0	35	20	20	4	17	0	0
g2330.t1	0	0	0	0	0	0	0	0
g2330.t2	0	0	0	0	0	0	0	0
g2330.t3	0	0	0	0	0	0	4	4
g2330.t4	0	0	0	0	0	0	0	0
g2330.t5	0	0	0	0	0	0	0	0
g2330.t6	0	0	0	0	0	0	0	0
g2331.t1	9	0	0	0	5	10	0	0
g2332.t1	0	0	4	4	0	3	2	2
g2333.t1	11	12	8	8	5	25	15	15
g2334.t1	0	0	3	3	0	5	3	3
g2335.t1	0	0	0	0	7	7	2	2
g2336.t1	0	0	0	0	0	2	0	0
g2336.t2	0	0	0	0	0	2	0	0
g2337.t1	0	0	0	0	0	0	0	0
g2338.t1	0	0	0	0	0	0	0	0
g2339.t1	6	2	0	0	4	8	0	0
g234.t1	0	0	0	0	0	0	0	0
g2340.t1	0	0	0	0	0	0	0	0
g2341.t1	37	27	26	26	19	29	19	19
g2342.t1	0	0	0	0	0	0	0	0
g2343.t1	0	0	0	0	0	0	0	0
g2344.t1	8	10	17	17	12	21	0	0
g2345.t1	0	0	0	0	0	0	0	0
g2346.t1	2	0	1	1	6	0	5	5
g2347.t1	0	0	0	0	0	0	0	0
g2348.t1	0	0	0	0	0	0	0	0
g2349.t1	0	0	0	0	0	0	0	0
g235.t1	14	22	15	15	23	14	25	25
g2350.t1	0	0	0	0	0	0	0	0
g2351.t1	0	0	0	0	0	0	0	0
g2351.t2	2	0	0	0	6	5	2	2
g2352.t1	0	0	0	0	0	0	0	0
g2352.t2	0	0	0	0	0	0	0	0
g2353.t1	0	0	0	0	0	0	0	0
g2354.t1	0	0	0	0	0	0	0	0
g2355.t1	7	6	6	6	0	10	7	7
g2355.t2	0	0	0	0	0	0	0	0
g2355.t3	0	0	0	0	0	0	0	0
g2356.t1	0	0	0	0	0	0	0	0
g2357.t1	0	6	0	0	0	0	0	0
g2358.t1	0	6	0	0	0	0	0	0
g2359.t1	0	0	0	0	0	2	0	0
g236.t1	7	0	0	0	0	0	0	0
g236.t2	0	11	8	8	10	8	7	7
g236.t3	0	0	0	0	0	0	0	0
g2360.t1	0	0	0	0	0	0	0	0
g2360.t2	0	0	0	0	0	0	0	0
g2360.t3	0	0	0	0	0	0	0	0
g2361.t1	13	25	13	13	6	7	0	0
g2362.t1	0	0	0	0	0	0	0	0
g2363.t1	0	0	0	0	0	0	0	0
g2364.t1	0	0	0	0	0	0	0	0
g2365.t1	0	0	0	0	0	0	0	0
g2366.t1	0	2	1	1	5	0	1	1
g2367.t1	0	2	0	0	0	0	0	0
g2368.t1	11	0	0	0	0	4	7	7
g2368.t2	0	0	0	0	0	0	0	0
g2369.t1	0	0	0	0	2	0	0	0
g237.t1	0	0	0	0	0	0	0	0
g2370.t1	0	8	10	10	2	0	0	0
g2371.t1	0	0	0	0	0	5	0	0
g2372.t1	0	0	0	0	0	0	0	0
g2372.t2	0	0	0	0	0	0	0	0
g2372.t3	0	0	0	0	0	0	0	0
g2372.t4	0	0	0	0	0	0	0	0
g2373.t1	0	0	2	2	0	0	0	0
g2374.t1	0	0	0	0	0	0	2	2
g2375.t1	42	26	40	40	37	38	29	29
g2376.t1	39	37	45	45	59	46	35	35
g2377.t1	6	0	0	0	0	0	0	0
g2378.t1	6	2	2	2	0	0	6	6
g2379.t1	4	0	0	0	6	7	0	0
g238.t1	0	0	0	0	0	0	0	0
g2380.t1	0	0	0	0	0	0	2	2
g2381.t1	0	0	0	0	0	0	0	0
g2381.t2	0	0	0	0	0	0	2	2
g2382.t1	4	0	2	2	4	0	0	0
g2383.t1	4	3	10	10	11	13	2	2
g2384.t1	0	0	2	2	0	0	0	0
g2385.t1	0	0	0	0	0	0	0	0
g2386.t1	0	0	0	0	0	0	0	0
g2387.t1	0	0	0	0	0	0	0	0
g2387.t2	19	0	17	17	27	5	25	25
g2387.t3	4	28	0	0	5	14	17	17
g2388.t1	14	19	8	8	27	13	7	7
g2389.t1	0	0	0	0	0	0	0	0
g239.t1	0	0	0	0	6	1	8	8
g239.t2	0	0	0	0	0	12	0	0
g2390.t1	0	0	0	0	0	0	3	3
g2391.t1	0	0	6	6	0	9	3	3
g2392.t1	8	2	0	0	0	0	2	2
g2393.t1	0	0	0	0	0	0	0	0
g2393.t2	0	0	0	0	2	0	0	0
g2394.t1	40	7	17	17	20	24	12	12
g2395.t1	0	0	10	10	17	8	3	3
g2395.t2	14	0	11	11	12	0	6	6
g2395.t3	0	0	0	0	0	0	7	7
g2396.t1	0	0	0	0	0	0	0	0
g2396.t2	5	0	0	0	6	0	0	0
g2397.t1	14	16	24	24	21	10	16	16
g2398.t1	0	0	0	0	0	0	0	0
g2398.t2	0	0	0	0	0	0	0	0
g2398.t3	0	0	0	0	0	0	0	0
g2399.t1	0	0	0	0	0	0	0	0
g24.t1	0	0	0	0	0	0	0	0
g240.t1	0	2	0	0	4	0	0	0
g2400.t1	0	0	0	0	13	4	0	0
g2401.t1	0	0	2	2	0	2	0	0
g2402.t1	0	0	0	0	0	0	0	0
g2402.t2	0	0	0	0	0	0	0	0
g2403.t1	4	4	0	0	2	4	8	8
g2404.t1	0	6	0	0	4	0	4	4
g2405.t1	4	7	0	0	7	9	6	6
g2405.t2	0	0	0	0	0	0	0	0
g2406.t1	2	4	0	0	0	0	0	0
g2406.t2	0	0	0	0	0	0	0	0
g2407.t1	0	6	4	4	0	0	2	2
g2408.t1	0	0	0	0	0	0	0	0
g2409.t1	0	0	0	0	18	0	0	0
g2409.t2	4	7	0	0	0	0	2	2
g2409.t3	0	0	0	0	0	0	0	0
g241.t1	0	1	1	1	0	1	0	0
g241.t2	0	2	1	1	0	2	0	0
g2410.t1	0	3	0	0	0	0	0	0
g2411.t1	0	0	0	0	0	0	0	0
g2412.t1	0	0	0	0	0	0	0	0
g2413.t1	0	0	0	0	0	0	0	0
g2414.t1	0	0	0	0	0	0	0	0
g2415.t1	0	0	0	0	0	0	0	0
g2416.t1	2	0	0	0	0	6	2	2
g2417.t1	0	0	0	0	0	0	0	0
g2418.t1	0	0	0	0	0	0	0	0
g2419.t1	16	16	12	12	12	14	18	18
g242.t1	0	0	0	0	0	0	0	0
g242.t2	0	0	0	0	0	0	0	0
g2420.t1	4	0	0	0	0	0	1	1
g2421.t1	0	9	0	0	0	0	0	0
g2422.t1	14	10	9	9	0	0	0	0
g2423.t1	0	3	4	4	4	0	2	2
g2424.t1	0	0	0	0	0	0	0	0
g2425.t1	0	0	0	0	0	0	0	0
g2426.t1	0	0	0	0	0	0	0	0
g2427.t1	0	0	0	0	0	0	0	0
g2428.t1	7	0	3	3	3	0	2	2
g2429.t1	6	16	12	12	12	11	9	9
g243.t1	3	5	0	0	4	4	4	4
g2430.t1	0	0	0	0	0	0	0	0
g2431.t1	0	0	0	0	0	8	4	4
g2432.t1	0	0	0	0	0	0	0	0
g2433.t1	0	0	0	0	0	0	0	0
g2433.t2	0	0	0	0	0	0	0	0
g2434.t1	0	0	3	3	0	0	0	0
g2435.t1	0	5	0	0	3	0	0	0
g2436.t1	0	0	0	0	0	0	0	0
g2437.t1	15	5	7	7	11	9	13	13
g2438.t1	2	4	2	2	0	4	9	9
g2439.t1	199	195	196	196	168	207	201	201
g244.t1	0	0	0	0	0	2	0	0
g2440.t1	3	1	5	5	3	2	3	3
g2441.t1	0	0	8	8	5	5	0	0
g2442.t1	0	1	0	0	0	0	0	0
g2443.t1	14	2	14	14	8	12	8	8
g2444.t1	0	19	6	6	16	9	4	4
g2445.t1	3	0	8	8	3	0	0	0
g2446.t1	4	14	2	2	11	10	8	8
g2447.t1	8	12	12	12	28	10	13	13
g2448.t1	26	0	14	14	12	6	18	18
g2449.t1	10	8	8	8	8	10	4	4
g245.t1	0	0	0	0	0	2	0	0
g2450.t2	123	105	125	125	183	154	97	97
g2451.t1	65	73	49	49	86	64	48	48
g2452.t1	66	109	81	81	114	123	67	67
g2453.t1	105	145	100	100	219	160	164	164
g2454.t1	22	22	40	40	56	36	38	38
g2455.t1	4	5	8	8	12	12	0	0
g2456.t1	81	73	52	52	139	90	47	47
g2457.t1	135	149	92	92	187	185	81	81
g2458.t1	55	73	95	95	123	105	79	79
g2459.t1	11	18	4	4	25	22	10	10
g246.t1	0	0	0	0	0	0	0	0
g2460.t1	0	6	3	3	0	7	2	2
g2461.t1	0	0	0	0	0	0	0	0
g2462.t1	11	10	18	18	8	0	3	3
g2463.t1	0	0	0	0	0	0	0	0
g2464.t1	0	0	0	0	0	0	0	0
g2465.t1	0	0	0	0	0	0	0	0
g2466.t1	0	0	0	0	0	0	0	0
g2467.t1	0	0	0	0	0	0	0	0
g2468.t1	0	0	0	0	0	0	0	0
g2469.t1	0	0	0	0	0	0	0	0
g247.t1	0	0	0	0	0	0	0	0
g2470.t1	0	16	5	5	7	0	5	5
g2471.t1	2	0	0	0	7	4	14	14
g2472.t1	0	0	0	0	0	0	0	0
g2473.t1	0	0	0	0	0	0	0	0
g2474.t1	0	0	0	0	0	0	0	0
g2475.t1	2	0	0	0	0	0	0	0
g2476.t1	0	0	0	0	0	0	0	0
g2477.t1	0	4	0	0	0	0	0	0
g2478.t1	0	0	0	0	0	0	0	0
g2479.t1	0	0	0	0	0	11	0	0
g248.t1	0	0	0	0	0	0	0	0
g248.t2	0	12	10	10	0	8	4	4
g2480.t1	0	9	8	8	0	0	15	15
g2481.t1	6	0	2	2	2	9	0	0
g2482.t1	0	0	0	0	2	0	4	4
g2483.t1	4	17	7	7	6	18	10	10
g2484.t1	0	0	0	0	0	0	0	0
g2485.t1	0	0	0	0	0	0	0	0
g2486.t1	0	0	0	0	0	0	0	0
g2486.t2	0	0	0	0	0	0	0	0
g2487.t1	0	0	0	0	0	0	0	0
g2488.t1	4	5	0	0	2	8	5	5
g2489.t1	0	0	0	0	0	0	0	0
g249.t1	48	51	39	39	32	39	29	29
g2490.t1	0	0	0	0	0	0	0	0
g2491.t1	0	0	0	0	0	0	0	0
g2491.t2	0	0	0	0	0	0	0	0
g2491.t3	12	10	12	12	12	0	10	10
g2491.t4	0	0	0	0	0	0	0	0
g2492.t1	13	18	21	21	27	10	22	22
g2493.t1	79	57	58	58	33	27	63	63
g2493.t2	20	27	38	38	27	50	19	19
g2494.t1	0	2	0	0	4	0	5	5
g2495.t1	0	0	0	0	0	0	0	0
g2496.t1	0	0	0	0	0	0	0	0
g2497.t1	0	0	0	0	0	0	4	4
g2498.t1	2	0	6	6	7	5	0	0
g2499.t1	0	0	0	0	0	0	0	0
g25.t1	0	0	0	0	0	0	0	0
g250.t1	0	4	8	8	8	6	0	0
g2500.t1	10	2	8	8	8	6	10	10
g2501.t1	2	0	0	0	3	0	0	0
g2502.t1	0	0	0	0	0	0	0	0
g2503.t1	0	0	4	4	0	4	0	0
g2503.t2	0	0	0	0	0	0	0	0
g2504.t1	8	3	5	5	4	3	6	6
g2505.t1	0	0	0	0	0	0	0	0
g2506.t1	34	25	24	24	27	11	30	30
g2507.t1	4	0	6	6	24	18	38	38
g2508.t1	14	21	16	16	18	18	8	8
g2509.t1	0	4	6	6	4	2	0	0
g251.t1	0	0	0	0	0	0	1	1
g2510.t1	16	6	17	17	0	7	12	12
g2511.t1	0	0	0	0	0	0	0	0
g2512.t1	0	0	3	3	2	3	0	0
g2513.t1	0	0	0	0	0	0	0	0
g2514.t1	9	0	0	0	7	6	9	9
g2514.t2	0	0	0	0	0	0	0	0
g2515.t1	2	0	0	0	0	2	0	0
g2516.t1	0	3	0	0	0	0	0	0
g2517.t1	12	12	7	7	15	7	8	8
g2517.t2	0	0	0	0	0	0	0	0
g2518.t1	7	11	14	14	8	0	0	0
g2519.t1	0	0	2	2	0	3	0	0
g252.t1	0	0	0	0	0	0	0	0
g2520.t1	0	0	0	0	0	0	0	0
g2521.t1	13	12	0	0	10	6	7	7
g2522.t1	0	1	0	0	0	0	0	0
g2522.t2	0	4	3	3	0	4	11	11
g2523.t1	0	2	0	0	2	0	0	0
g2524.t1	0	4	6	6	5	4	4	4
g2525.t1	0	0	0	0	5	0	0	0
g2526.t1	0	0	0	0	0	0	0	0
g2526.t2	2	0	0	0	0	0	0	0
g2526.t3	0	0	0	0	0	0	0	0
g2527.t1	0	0	0	0	0	0	0	0
g2527.t2	6	0	4	4	4	4	4	4
g2528.t1	4	4	7	7	10	12	6	6
g2529.t1	0	0	0	0	0	0	0	0
g253.t1	6	2	4	4	7	9	0	0
g2530.t1	2	0	0	0	0	0	0	0
g2531.t1	0	0	0	0	0	0	0	0
g2531.t2	0	0	0	0	0	0	0	0
g2532.t1	0	11	6	6	6	5	0	0
g2533.t1	0	4	0	0	0	0	0	0
g2534.t1	59	60	36	36	61	32	65	65
g2535.t1	0	0	0	0	0	0	0	0
g2535.t2	4	14	0	0	21	19	10	10
g2536.t1	4	0	5	5	9	0	12	12
g2537.t1	0	0	0	0	0	0	0	0
g2538.t1	0	0	0	0	0	0	0	0
g2539.t1	0	0	0	0	0	0	3	3
g254.t1	9	6	0	0	4	0	0	0
g2540.t1	0	0	5	5	0	0	0	0
g2540.t2	0	0	0	0	0	0	0	0
g2541.t1	10	19	11	11	9	12	8	8
g2541.t2	0	0	0	0	0	0	0	0
g2541.t3	0	0	0	0	0	0	0	0
g2541.t4	0	0	0	0	0	0	0	0
g2541.t5	0	1	0	0	0	0	0	0
g2541.t6	0	0	0	0	0	0	0	0
g2541.t7	0	0	0	0	0	0	0	0
g2541.t8	0	0	0	0	0	0	0	0
g2542.t1	2	2	0	0	0	0	0	0
g2543.t1	59	0	0	0	37	71	77	77
g2543.t2	0	0	0	0	0	0	0	0
g2543.t3	152	278	197	197	179	146	145	145
g2544.t1	40	15	21	21	22	13	8	8
g2545.t1	0	0	0	0	0	2	0	0
g2546.t1	0	0	3	3	2	0	0	0
g2547.t1	0	0	0	0	0	0	0	0
g2548.t1	0	0	0	0	2	0	0	0
g2549.t1	0	0	0	0	0	0	0	0
g2549.t2	0	0	0	0	0	0	0	0
g255.t1	21	26	11	11	13	14	11	11
g2550.t1	0	0	0	0	0	0	0	0
g2551.t1	2	0	8	8	2	3	0	0
g2552.t1	0	4	0	0	3	0	0	0
g2553.t1	0	1	0	0	6	0	0	0
g2554.t1	0	0	0	0	0	0	0	0
g2554.t2	0	0	0	0	0	3	0	0
g2554.t3	0	3	0	0	0	7	0	0
g2555.t1	0	0	0	0	0	0	0	0
g2556.t1	0	12	6	6	6	7	6	6
g2557.t1	5	2	0	0	0	0	0	0
g2558.t1	0	0	0	0	0	0	0	0
g2558.t2	2	13	5	5	17	2	14	14
g2559.t1	0	0	0	0	0	2	0	0
g256.t1	8	6	2	2	8	17	6	6
g2560.t1	0	0	0	0	0	0	0	0
g2561.t1	0	0	0	0	0	0	0	0
g2562.t1	4	0	0	0	0	0	0	0
g2563.t1	0	0	0	0	0	0	3	3
g2564.t1	0	0	0	0	0	0	0	0
g2565.t1	0	0	0	0	0	0	0	0
g2566.t1	0	0	0	0	0	0	0	0
g2567.t1	0	0	0	0	0	0	0	0
g2568.t1	0	0	0	0	0	0	0	0
g2569.t1	0	0	0	0	0	0	0	0
g257.t1	2	0	0	0	0	0	0	0
g2570.t1	0	0	0	0	0	0	0	0
g2571.t1	0	0	0	0	0	0	0	0
g2572.t1	0	0	0	0	0	0	0	0
g2573.t1	0	0	0	0	0	0	0	0
g2574.t1	0	0	0	0	0	0	0	0
g2575.t1	0	0	0	0	0	0	0	0
g2576.t1	0	0	0	0	0	0	0	0
g2577.t1	0	0	0	0	0	0	0	0
g2578.t1	0	0	0	0	0	0	0	0
g2579.t1	0	0	0	0	0	0	0	0
g258.t1	9	0	0	0	5	6	5	5
g2580.t1	0	0	0	0	0	0	0	0
g2581.t1	0	0	0	0	0	0	0	0
g2582.t1	12	7	10	10	9	8	6	6
g2583.t1	4	8	0	0	3	0	2	2
g2583.t2	2	0	4	4	6	2	2	2
g2584.t1	0	0	0	0	0	0	0	0
g2585.t1	6	14	10	10	0	14	8	8
g2586.t1	0	0	0	0	0	0	0	0
g2586.t2	0	0	0	0	0	0	0	0
g2587.t1	0	0	0	0	0	0	5	5
g2588.t1	0	0	10	10	8	0	0	0
g2588.t2	0	0	0	0	0	0	0	0
g2588.t3	0	0	0	0	0	0	0	0
g2588.t4	0	0	0	0	0	0	0	0
g2589.t1	0	0	0	0	4	8	0	0
g2589.t2	0	0	0	0	1	0	0	0
g259.t1	12	18	14	14	16	21	4	4
g2590.t1	93	105	107	107	88	59	99	99
g2591.t1	2	4	0	0	5	5	3	3
g2592.t1	0	0	0	0	0	0	0	0
g2593.t1	0	0	4	4	0	0	2	2
g2594.t1	1	4	0	0	0	0	0	0
g2595.t1	4	0	2	2	0	0	1	1
g2595.t2	1	0	2	2	0	0	2	2
g2596.t1	0	0	0	0	0	0	0	0
g2597.t1	6	6	0	0	4	8	0	0
g2597.t2	0	0	0	0	0	0	0	0
g2598.t1	0	0	0	0	0	0	0	0
g2599.t1	3	0	3	3	2	4	0	0
g26.t1	0	0	0	0	0	0	0	0
g26.t2	0	0	0	0	0	0	0	0
g260.t1	0	0	0	0	0	0	0	0
g2600.t1	2	0	2	2	0	2	2	2
g2601.t1	2	2	0	0	2	4	4	4
g2602.t1	17	24	17	17	5	24	13	13
g2602.t2	0	0	0	0	18	0	0	0
g2603.t1	0	0	0	0	0	0	0	0
g2604.t1	2	1	0	0	5	2	4	4
g2605.t1	0	0	0	0	0	0	0	0
g2606.t1	1	0	0	0	0	0	0	0
g2606.t2	1	1	0	0	0	0	0	0
g2607.t1	0	0	2	2	4	0	0	0
g2608.t1	3	2	0	0	5	0	8	8
g2609.t1	7	5	5	5	8	0	5	5
g261.t1	0	0	0	0	2	0	0	0
g2610.t1	0	0	4	4	4	0	0	0
g2611.t1	6	5	0	0	0	0	5	5
g2612.t1	0	3	0	0	0	0	0	0
g2613.t1	0	0	0	0	0	0	0	0
g2614.t1	5	0	0	0	7	0	0	0
g2615.t1	5	15	18	18	5	11	14	14
g2616.t1	0	0	0	0	0	0	0	0
g2617.t1	0	0	6	6	0	0	0	0
g2618.t1	5	0	2	2	0	3	0	0
g2618.t2	0	0	1	1	0	0	0	0
g2619.t1	0	0	3	3	0	0	7	7
g262.t1	0	2	0	0	0	0	0	0
g2620.t1	12	8	0	0	9	4	0	0
g2621.t1	0	0	0	0	0	0	6	6
g2622.t1	6	7	8	8	0	9	6	6
g2623.t1	8	4	10	10	0	6	18	18
g2624.t1	23	12	13	13	0	8	13	13
g2624.t2	0	0	0	0	0	0	0	0
g2625.t1	6	2	0	0	3	0	0	0
g2626.t1	10	7	8	8	13	5	11	11
g2627.t1	8	5	5	5	0	4	0	0
g2628.t1	0	0	0	0	0	0	0	0
g2629.t1	0	0	0	0	0	0	0	0
g2629.t2	0	0	0	0	0	0	0	0
g2629.t3	0	0	0	0	0	0	0	0
g2629.t4	0	0	0	0	0	0	0	0
g2629.t5	6	10	0	0	12	0	0	0
g263.t1	14	7	0	0	4	9	6	6
g2630.t1	0	0	2	2	0	0	0	0
g2631.t1	0	0	0	0	0	0	0	0
g2632.t1	0	0	2	2	0	4	0	0
g2633.t1	3	0	0	0	0	0	0	0
g2634.t1	0	0	0	0	0	0	0	0
g2635.t1	0	0	0	0	0	0	0	0
g2636.t1	0	0	0	0	0	0	0	0
g2637.t1	0	0	0	0	0	0	0	0
g2638.t1	0	0	0	0	0	0	0	0
g2639.t1	0	6	6	6	4	12	9	9
g264.t1	0	0	1	1	0	0	1	1
g2640.t1	9	13	0	0	7	3	3	3
g2641.t1	0	0	0	0	0	0	0	0
g2641.t2	0	0	0	0	0	0	0	0
g2641.t3	0	0	0	0	0	0	0	0
g2642.t1	53	50	43	43	69	42	63	63
g2643.t1	0	0	0	0	0	0	0	0
g2644.t1	0	0	0	0	0	0	0	0
